text,tweet_id,tweet_time,tweeter,tweeter_name
@packers I'm Watching 📺 🏈 at my house #MTY #México 🇲🇽 💛💚 My 🧀 Packers!! #GoPackGo,1201237301394903047,2019-12-01 20:31:05,4553487144,ilianiux04 💋 🐶🐾🐱 #AdoptaNoCompres
"G-MÔ!

FIRST DOWN!

A ZICA REVERSA É REEAL.

#GoPackGo
#GBvsNYG",1201237293585051649,2019-12-01 20:31:03,919978301212577803,Lambeau Leapers BR 🧀
"Krass ist allerdings, dass ich im DAZN #NFLRedZone Stream Szenen vom Spiel #GBvsNYG sehe, die im Livestream von #NFLGamePass noch nicht zu sehen waren 😳",1201237285255155712,2019-12-01 20:31:01,477027259,Catsche
"א(ה)רון רוג'רס בכל מצב...💛
We’ve got another touchdown in the snow! ☃️ #GoPackGo

@AaronRodgers12 and @AllenLazard connect for a 37-yard @Packers TD! #GBvsNYG

📺: FOX
📱: NFL app // Yahoo Sports app
Watch free on mobile: https://t.co/OHiSCFtgwk
https://t.co/BfmBooCQjF",1201237269308485634,2019-12-01 20:30:57,954125880,itzco27
"It’d be nice if the Packers offense actually improved from last week, but unfortunately they’re just playing a bad team. #RunTheBall #ThrowToEveryone #GoPackGo",1201237265898442752,2019-12-01 20:30:56,2294654152,Jeff Byczek
YOU SEE WHAT HAPPENS WHEN RODGERS GETS TO THE LINE EARLY #GBvsNYG,1201237254615814145,2019-12-01 20:30:54,17580908,Tom McLaughlin
"My #GBBO brain, glancing at the slush field in the #GBvsNYG game: “Man, they’re just playing on a crumb-coat out there.”",1201237247351279621,2019-12-01 20:30:52,715228825,Dennis Perkins
"💥PART 093💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYURSqP
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201237245971308544,2019-12-01 20:30:52,2369205487,Mad Dad
Everyone crying for @Showtyme_33 meanwhile @jswaggdaddy is running dudes over #GBvsNYG #GoPackGo,1201237216472838155,2019-12-01 20:30:44,1048299662749433858,Trevor
Get a damn touchdown and close the door! #Packers #GoPackGo,1201237195874611201,2019-12-01 20:30:40,232988926,dominique deveraux.
"¡INTERCEPCIÓN! La defensa de los @packers roba el balón por segunda ocasión en el partido 👊🧀

Disfruta del último cuarto por la señal de @FOXSportsMX 📺

24-13 #GBvsNYG

#NFLMX #GoPackGo #GiantsPride https://t.co/mX9pVay0JS",1201237195627077635,2019-12-01 20:30:40,106306522,NFL México
"I’m not mad. FINALLY WE HAVE A GAME WHERE SHURMUR’s COMPLETE AND UTTER INEPTITUDE IS 100% EVIDENT. 
The play calling and decision making and lack of preparation have been on full display. Fire him now.#GBvsNYG https://t.co/CbVQGkoNOQ",1201237189067190274,2019-12-01 20:30:38,95927125,$Vsange
📽 Le rookie Darnell Savage intercepte le rookie Daniel Jones ! #GoPackGo https://t.co/EE1OVotWw5,1201237186294751235,2019-12-01 20:30:37,3312742962,NFL France - firstdownfr.fr
#GoPackGo,1201237173376180224,2019-12-01 20:30:34,3178601310,Jackie Santiago
"Not the most accurate throw of @Daniel_Jones10 career #GBvsNYG #NFL100

(🎥: @packers)
https://t.co/LNuam5pclQ",1201237162785677318,2019-12-01 20:30:32,742922632379564033,NFL@SneakerReporter
"Excellent job by Grant Haley there with the ""incomplete"" hand wave, after giving up both a completion and a first down.  #GBvsNYG",1201237150706085888,2019-12-01 20:30:29,925906221688852480,"Gern Blansten, Esq."
i’m mad i can’t watch the game rn but still.. #GoPackGo,1201237141428359168,2019-12-01 20:30:27,3310297524,T Y 🦊
"💥PART 091💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYURSqP
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201237134985838597,2019-12-01 20:30:25,2369205487,Mad Dad
***Salty vikings fans leaves the chat**** #GBvsNYG 👋🏽,1201237133412843520,2019-12-01 20:30:25,3827976559,Jose Escobar
"3rd &amp; 5: Rodgers to Geronimo for the 1st. Move chains eat clock, go go go. #Packers #GBvsNYG",1201237132620292102,2019-12-01 20:30:24,118934371,jingle horse
Gran partido bajo nieve de #GoPackGo  vs #GiantsPride #NFL100 https://t.co/98eIaKDJcw,1201237125804515328,2019-12-01 20:30:23,36880984,iGeorge
LOVE HOW DAVID BAKTIATAI PLAYS WITH HIS HAIR DURING THE GAME I THINK ITS CUTE #GOPACKGO #WARRIOR #BEER,1201237108364578821,2019-12-01 20:30:19,365522869,CRAIGRICK57
"I would like to see Savage replacing King, before he cost us a game down the road. PS for all you Fans that our high on rookie Gary, where is he??? Missing in action as usual, don't care if he is new, all you have to do is tackle and rush passer. Not Brain Surgery.😩😩😩 #GBvsNYG",1201237102525968384,2019-12-01 20:30:17,492543218,John
"That would be a great throw by Daniel Jones, if the intention was for that Packers player to catch the ball. #GBvsNYG https://t.co/P7Yayca7sx",1201237077767184386,2019-12-01 20:30:11,300464205,Sofia Alves
@jswaggdaddy put mayo on that run play sammich. #PackersFamily #GoPackGo #GBvsNYG #NFL100,1201237062654889984,2019-12-01 20:30:08,922295400,🚒 Curt Cozad 👨🏼‍🚒
#GOPackGo,1201237061338107904,2019-12-01 20:30:07,236223201,Mister Official
"💥PART 090💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYURSqP
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201237058901225474,2019-12-01 20:30:07,2369205487,Mad Dad
Allison making grabs!! 😳 #GBvsNYG,1201237055902277635,2019-12-01 20:30:06,2891711743,Justin Mills
"Savage 😎😎😎 • #GoPackGo 

 https://t.co/Nu2cEKwL1n",1201237049308778497,2019-12-01 20:30:05,4656272179,GBP Daily
Benny Snell bud Dupree marcell Harris Gould #BrownsVsSteelers nick foles minshew James Washington garret Gilbert #CLEvsPIT raheem mostert devante parker #PHIvsMIA Darby dolphins #GBvsNYG #LGBTQfamily #LGBTQtag  the dolphins #finsup #SFvsBAL lazard yup https://t.co/mTwKLBuBvp,1201237007902498816,2019-12-01 20:29:55,1194655790130327554,Roberto De Carlose
#GBvsNYG will Pat Shurmur be unemployed come Monday morning? Stay tuned? 😂😂,1201237007420276737,2019-12-01 20:29:55,895460131403472897,FIRE PAT SHURMUR
"💥PART 080💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYURSqP
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201236977984659456,2019-12-01 20:29:48,2369205487,Mad Dad
That’s a rare drop indeed #GoPackGo,1201236969726136327,2019-12-01 20:29:46,86559598,🧀 (9-3) 🐶 (11-1) Revenge SZN
ซองแตกกันเพียบ หิมะทำพืษ #GoPackGo,1201236968153079808,2019-12-01 20:29:45,561893509,…
@tae15adams with a drop.. alright. #GBvsNYG #GoPackGo,1201236961110958081,2019-12-01 20:29:44,1048299662749433858,Trevor
Daniel Jones is awful. I’d put Eli back in at this point. #GBvsNYG,1201236913157529608,2019-12-01 20:29:32,1153119113948123136,Devin Lee
@packers #GoPackGo 🏈🏈🏈🏈🏈 🇲🇽 https://t.co/cQeoGoPyaM,1201236907633598464,2019-12-01 20:29:31,4553487144,ilianiux04 💋 🐶🐾🐱 #AdoptaNoCompres
TFW you’re ready to make a plate of nachos. #GoPackGo https://t.co/ac0ulA7IDK,1201236903850389505,2019-12-01 20:29:30,1167487224,Jesse Horne
"💥PART 070💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYURSqP
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201236902453678085,2019-12-01 20:29:30,2369205487,Mad Dad
I love Wayne and Larry so much. #bestnflradioannouncers #nfl #packers #GoPackGo #wayneandlarry #toofunny #colorcommentary,1201236888255913985,2019-12-01 20:29:26,29633042,jess.
I almost get more stressed listening to these games on the radio versus watching them on TV #GoPackGo,1201236840818397189,2019-12-01 20:29:15,26586586,Burt Macklin
"💥PART 060💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYURSqP
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201236838670905344,2019-12-01 20:29:14,2369205487,Mad Dad
"Defense didn't help with these stupid penalties. Smh.

#GBvsNYG #NYGiants #NYG #GiantsPride",1201236837542567938,2019-12-01 20:29:14,955944191040901121,JOE
"INTERCEPTION! 

@darnellsavage_ takes it the other way! 

#GBvsNYG | #GoPackGo https://t.co/uGMFCxgM64",1201236822828998656,2019-12-01 20:29:11,35865630,Green Bay Packers
"Hell... They might as well play Manning, this team really fucking suck!!!
#GIANTS
#NYGiants 
#Giantspride
#GBvsNYG",1201236818655686662,2019-12-01 20:29:10,1150771821362470913,DIRTY
The defense of the Packers desperately needs @RaayGreene to return. #GoPackGo #GB #GBvsNYG,1201236808731787266,2019-12-01 20:29:07,1086826326,Andrew Grant
What was that? Smh.. #GBvsNYG #GoPackGo,1201236791073943555,2019-12-01 20:29:03,1048299662749433858,Trevor
"Coach Pat does it again with his questionable play calling. Putting the team back. Forcing Danny Dimes to make questionable throws leading to another 2+ turnover game. 

#NYG | #NYGiants 
#GBvsNYG | #GiantsPride",1201236781439635457,2019-12-01 20:29:01,1626534254,Carew Sr. 🍯🇯🇲
Daniel Jones hahahaha #GBvsNYG,1201236778021216262,2019-12-01 20:29:00,162986499,Al Guraieb
Tae dropped a laser on the slant. Gotta catch that. #Packers #GBvsNYG,1201236776809107456,2019-12-01 20:29:00,118934371,jingle horse
"💥PART 050💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYURSqP
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201236771457191936,2019-12-01 20:28:58,2369205487,Mad Dad
Weak hands and alligator arms... #GBvsNYG,1201236766667268096,2019-12-01 20:28:57,245469138,Tony Morgese
Rodgers a Adams y Touchdown!!! #GoPackGo,1201236761671802882,2019-12-01 20:28:56,76510899,Mauricio Zárate G
This is getting ridiculous. The play calling is so bad my 10-year-old is saying WTF was that!  #GBvsNYG,1201236748128288768,2019-12-01 20:28:53,1198706244774715392,J. Anthony
Seriously @NFLonFOX we don’t need the hash lines and line markers. It is messing up the viewing experience.  #GoPackGo,1201236734014566400,2019-12-01 20:28:49,25122063,Dave
"💥PART 040💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYURSqP
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201236710933303297,2019-12-01 20:28:44,2369205487,Mad Dad
Davante Adams has a case of Jermichael Finley disease today. #packers #GBvsNYG #NFL100,1201236709020782592,2019-12-01 20:28:43,1101631362,Dan Pfeifer
Cutler-esque. Wonderful. #GoPackGo,1201236708752338944,2019-12-01 20:28:43,3791247321,Doric Packers Fan
"You know those moments when you’re looking at the game stats on the ESPN app and then think, “Man I’d love to see an interception right now.” And your team intercepts the ball? Yeah. That just happened. GOOD PICK SAVAGE!!! Lets GOOOOOO! #GoPackGo #GreenBay",1201236689244577794,2019-12-01 20:28:39,991074403902541824,Matthew Miller
The fat lady is tuning up her voice. #GoPackGo #GBvsNYG 🙂❤️🏈 https://t.co/lfS1ib8vOb,1201236687533346818,2019-12-01 20:28:38,1152734905874485260,Captain Michigan
Down. Next year better be different. Way different #GiantsPride #GBvsNYG,1201236680583385089,2019-12-01 20:28:37,973327587685683207,Wonder_Bread44
#EliManning now plz #NYGiants #GBvsNYG,1201236677110456320,2019-12-01 20:28:36,957465180199366662,"Pray, Believe, Receive"
Soooo Shurmur was trying to convince the Refs that the “handoff” was an incomplete Pass!!!! 🤦🏾‍♂️😩 #GBvsNYG #GiantsPride https://t.co/fiWgKCORuQ,1201236655962820608,2019-12-01 20:28:31,793240643506151424,BIG E
"💥PART 036💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYURSqP
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201236638086713347,2019-12-01 20:28:27,2369205487,Mad Dad
Eli Eli Eli Eli Eli  #GBvsNYG,1201236620365717517,2019-12-01 20:28:22,33650950,Nick
That's ok the more we lose the better our draft pick and that much closer for the coaching staff to be dismissed from my Giants forever.  #GBvsNYG,1201236611477966849,2019-12-01 20:28:20,446417791,Anthony M. Falcon
Darnell Savage with his 2nd Career INTERCEPTION!!! #GoPackGo https://t.co/fVdhpxX9kz,1201236603060051968,2019-12-01 20:28:18,3403366834,Cream City Central
Hahahahaha haha and you guys say jones is good.!! Hahaha  #GBvsNYG,1201236601554255873,2019-12-01 20:28:18,2729846598,Matthew
Benny Snell bud Dupree marcell Harris Gould #BrownsVsSteelers nick foles minshew James Washington garret Gilbert #CLEvsPIT raheem mostert devante parker #PHIvsMIA Darby dolphins #GBvsNYG #LGBTQfamily #LGBTQtag  the dolphins #finsup #SFvsBAL lazard yup https://t.co/P2QxzX8jPY,1201236600212148224,2019-12-01 20:28:18,1159910950973136896,kylie
"Is it just me or does Thom Brenneman sound like a very frustrated Giants fan? Trying his best to act impartially on the call, but the frustration is just boiling over. Lmaooo. #GoPackGo",1201236573569847298,2019-12-01 20:28:11,40676617,Giannis Is Upon Us
#FireShurmer #NYG #GBvsNYG,1201236567005761537,2019-12-01 20:28:10,1048380535763034112,4thOfNovember
"💥PART 035💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYURSqP
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201236563302240258,2019-12-01 20:28:09,2369205487,Mad Dad
"#GBvsNYG how can Shurmer say that they are making strides,  the defense has been horrible all year and gets worse with each game.",1201236562534682624,2019-12-01 20:28:09,365458633,Chris Tucker
Whoever posted they were going to lose 38 to 10 you’re a genius #GBvsNYG,1201236538685870081,2019-12-01 20:28:03,33650950,Nick
Playing catch out there #interception  @darnellsavage_ #GoPackGo,1201236536794202114,2019-12-01 20:28:02,217081467,Brian
"#NFL100 scores

#NYJvsCIN 6-22 (3) 
#TENvsIND 17-17 (4)
#PHIvsMIA 28-26 (3)
#GBvsNYG 24-13 (4)
#CLEvsPIT 10-20 (4)
#WASvsCAR 15-14 (3)
#TBvsJAX 25-3 (3)
#SFvsBAL 17-17 (4)",1201236520839069697,2019-12-01 20:27:59,114812434,tackleo.com
Come on y’all we have a beer named “Green 19” for this exact reason! #GoPackGo https://t.co/8b2A9pIPuu,1201236507480207360,2019-12-01 20:27:55,1050186010125062144,Taren Caravella
Savvaagggeeeeee #Packers INT #Giants as no reciever was close #GoPackGo #PackersNation https://t.co/tk4UDoxfbP,1201236507257982976,2019-12-01 20:27:55,1470519246,Brandon
"💥PART 030💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYURSqP
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201236495836860416,2019-12-01 20:27:53,2369205487,Mad Dad
Hey Mara do you like the visitors fans taking over met life every week. That’s because your team sucks. Year after year same old bullshit. Don’t blame people for trying to make some money and selling tickets #GBvsNYG,1201236483216158722,2019-12-01 20:27:50,1049082126,Melon Man
"This game is gorgeous. Wish I were able to watch it on TV. 😍

#GBvsNYG https://t.co/Ty4io2oKYT",1201236469484003334,2019-12-01 20:27:46,1939088768,JESSE BICKERS ➐
"@packers this offensive play calling is complete dog shit, is Pettine doing the offense now too? Quit running the ball, it’s obviously not working. Keep beating that dead horse and all of you idiots will be in the bread line before daybreak. #GBvsNYG #GoPackGo #NFL #NFL100 https://t.co/9Q1xJgwOnd",1201236459581267968,2019-12-01 20:27:44,181445470,Snap Man
"STOP👏 TAKING👏 THE👏 ENTIRE 👏DEFENSE👏 TO👏 THE👏 IN-ZONE 👏TO 👏CELEBRATE!! 👏👏👏Fuck👏👏
#Packers #GoPackGo",1201236450546790400,2019-12-01 20:27:42,84066364,Caught_A_Faygo
Please Mr Mara do the honourable thing and put Pat out of OUR misery! #NYGiants #GBvsNYG,1201236447837261825,2019-12-01 20:27:41,150992427,Dal SS
"Fuck yeah!!!! Go @darnellsavage_ 

#gopackgo",1201236443516899328,2019-12-01 20:27:40,326799304,Its Me. 🦃🍻🥧
"Just got the ball back, a TD or field goal should put this game away #GoPackGo",1201236433312219136,2019-12-01 20:27:38,250430484,Black Ice ❄️
@packers @darnellsavage_ I think the #GoPackGo chanting before the play was an omen!  Awesome @darnellsavage_ !!,1201236430883704832,2019-12-01 20:27:37,2157303804,Shayne Matthews
Shurmur sucks! Jones sucks! The whole team sucks!  #GBvsNYG,1201236421828366337,2019-12-01 20:27:35,136498825,Craig
FFFFFUCK I hate this team. This is the worst Giants team I've ever witnessed. #GBvsNYG,1201236418959462400,2019-12-01 20:27:34,1058020021769854977,Album- Reading Bleach (Vol 11)
"💥PART 022💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYURSqP
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201236418602971136,2019-12-01 20:27:34,2369205487,Mad Dad
Sitting on the couch like this 🙂 while @notyoaveragejo sitting here like this ☹️ #GBvsNYG,1201236414383312896,2019-12-01 20:27:33,234879959,TrustKills
2nd INT for Jones today. D desperately need a stop here. #GBvsNYG,1201236398730166272,2019-12-01 20:27:30,937676766,John Bradshaw
"On the plus side, the Giants do have a two-time Super Bowl champion quarterback on their bench to turn to... oh it's only Eli Manning, never mind #GBvsNYG #NFLRedZone #GiantsPride",1201236391696273408,2019-12-01 20:27:28,877656023636389893,NedsAU
Daniel Jones 20 turnovers this season what's the record for mos turnovers in a season #GBvsNYG,1201236390740135937,2019-12-01 20:27:28,288975667,Jeffrey H. Slater Jr
#BOOM #GOPACKGO https://t.co/z0owTewWGe,1201236385887408128,2019-12-01 20:27:26,365522869,CRAIGRICK57
Uhm. What? Did Daniel Jones think Savage was a Giants player? No Giants player were anywhere near Savage on that interception. #NYGvsGB #GoPackGo https://t.co/o49xdMrPAK,1201236385765543936,2019-12-01 20:27:26,1012522181115371521,Conan
INT #2 for @darnellsavage_. He had the other against the #Broncos in #WK3. He joins @King_kevvoo (4) as the only other #Packers defender with multiple interceptions this season. #GBvsNYG #GoPackGo,1201236375590375425,2019-12-01 20:27:24,83684326,Josh Moser
Even TV guys are questioning the play calling of the Giants Coach. #GBvsNYG,1201236371362459655,2019-12-01 20:27:23,348779553,Jerry Diglio
"I'M DONE... FUCK THIS TEAM &amp; THIS SEASON! 2 STUPID ASS PLAYS, IN A ROW!!!
Flipping a ball to a guy, who never touched a ball, but in practice!
Passing 10ft over our receiver &amp; results in a INT!!!
#GIANTS
#NYGiants 
#Giantspride
#GBvsNYG",1201236362839674880,2019-12-01 20:27:21,1150771821362470913,DIRTY
"Packers get penalty assist TD. 

Opponent starts pressing to keep up against the disadvantage, commits turnovers against an “opportunistic” defense. 

Rinse, repeat. 

#GoPackGo",1201236361442934785,2019-12-01 20:27:21,4909518314,Jon Quijano 🌎🇺🇸⚖️🔭📚✍🏼💪🏼⛺️📸🏈👨‍👩‍👦‍👦
The #Giants will NEVER win another football game. EVER! #GBvsNYG,1201236353327026178,2019-12-01 20:27:19,261943953,✨Danny Phantom✨
Darnell savage baby yes. Great pic great play. #Packers #GoPackGo,1201236339460579328,2019-12-01 20:27:15,904033348305203201,Brandon Norton
"Who the fuck was Jones throwing that ball to? We are absolute garbage!

#NYGiants | #GBvsNYG | #GiantsPride https://t.co/N1P0jAwWqS",1201236336012861440,2019-12-01 20:27:15,906037448542535682,Claret & Big Blue (Devils)
I may be a Giants fan but I have something to say #GBvsNYG #fireShurmur,1201236328299614209,2019-12-01 20:27:13,862146661,Kellen B
"@KJayCee LET THE ROUT BEGIN!

*NO* MERCY!

#GoPackGo https://t.co/iFWVACgDCd",1201236318988177409,2019-12-01 20:27:10,308900763,THE 'EXTERMINATE TURKEY' KALED!
"#GBvsNYG
Too much cheering in MetLife on Daniel Jones's interception throw...smh.
🙄🤔🏈",1201236307667800064,2019-12-01 20:27:08,279134802,Joey Fugazi
"Ok, I'm about to puke, gonna switch over to Ravens 49ers after Rogers sticks this final dagger in us after that interception. #GBvsNYG",1201236305360744448,2019-12-01 20:27:07,118835447,Blakmon
#GiantsPride #GBvsNYG https://t.co/4C0UBGps57,1201236297991503872,2019-12-01 20:27:05,1279811228,WBG84
Loooool @ My King &amp; I yelling at each other from different floors about every play of this game #GoPackGo,1201236295718178822,2019-12-01 20:27:05,153289318,alexandra💭
Damn right 👌🏼! #GoPackGo https://t.co/mKml2CyRVa,1201236293390340096,2019-12-01 20:27:04,784662322623160320,Packers Fans Germany
"#GBvsNYG
It's snowy in New York, the #Packers be like https://t.co/pGxF7XGz4x",1201236290353561600,2019-12-01 20:27:04,71104248,Andrew 🎄🎁🛷🎅
"Goodbye Pat Shurmur, goodbye James Bettcher. #NYG #GBvsNYG #GiantsPride #NFL",1201236283244322817,2019-12-01 20:27:02,437067911,Lucas
TD de Adams! #GoPackGo 💪💪 https://t.co/IQSkgok51Z,1201236282606788608,2019-12-01 20:27:02,44477784,Laura Gonzalez
#GoPackGo,1201236278815141888,2019-12-01 20:27:01,351324135,RobertMendoza🦃🍂
GO 👏🏻 PACK 👏🏻 GO 👏🏻 #GBvsNYG #Packers https://t.co/NbMOjUrj3F,1201236272787775488,2019-12-01 20:26:59,227505061,Ariana Carrillo
PICKED!! @darnellsavage_ taking it away while I complain about @Packers defense.  #GBvsNYG #GoPackGo #DontStopBelieving #PackersNation,1201236269017313280,2019-12-01 20:26:59,33449569,Maureen Heet
@LakishaJackson I'm so annoyed I'm watching #GBvsNYG in Chicago right now.,1201236264323878912,2019-12-01 20:26:57,155826708,SteveMillerLite
"26 Savage on the pick!  With a score on this drive, the #Packers should be able to put this away.  #GBvsNYG https://t.co/zDsPoI6j43",1201236264139337728,2019-12-01 20:26:57,1044990463990804480,Eric Fischer
Daniel Jones LOVES throwing interceptions #GBvsNYG,1201236262826500098,2019-12-01 20:26:57,524635988,Chris Scheppner
Newark Delaware’s finest with the pick!!! 💪🏾 #GoPackGo #AGNFB,1201236262713221120,2019-12-01 20:26:57,86559598,🧀 (9-3) 🐶 (11-1) Revenge SZN
Tank for Tua. Trade that turnover machine jones.  #GBvsNYG,1201236258544074753,2019-12-01 20:26:56,4822574741,Gerhard Zuniga
@packers @darnellsavage_ #GoPackGo going to 9-3 Bay bee,1201236254295281664,2019-12-01 20:26:55,30713421,Justin Wrestling
Those two interceptions were gifts by Jones lmfao #GoPackGo,1201236252625911808,2019-12-01 20:26:55,978816449602113538,🧀 Packers 🧀 (9-3)
SCORE A TOUCHDOWN AND LETS GO HOME #GoPackGo,1201236245466116096,2019-12-01 20:26:53,1043279060879663104,manny
It’s like we are trying to lose. #GBvsNYG,1201236244883279872,2019-12-01 20:26:53,4367970916,Frank Schembari
Pat shurmur killed any momentum the Giants had cant call a time out in the endzone and calls a play for person just put on the field fire that clown NOW he's a proven loser!!!!! Battle your way out of NY shurmur!#GBvsNYG,1201236244254072834,2019-12-01 20:26:53,872478547,elvis
"@xDevhs @PackersPuppins Makes for a fun game. Stay safe, stay warm. #GoPackGo",1201236236322476032,2019-12-01 20:26:51,3496941014,Patrick 🤔🤷🏼‍♂️😂
INTERCEPTED!! #GoPackGo,1201236228273778689,2019-12-01 20:26:49,133687333,Ghost 🍀
@Packers_Mx San Luis Potosí #GoPackGo,1201236225039970305,2019-12-01 20:26:48,748375428,Roger Ríos
Maybe DJ is colorblind bc who are you throwing to!  #GiantsPride #GBvsNYG https://t.co/uluxjcOGXI,1201236215305056256,2019-12-01 20:26:46,782547011862233088,Kenny DiNero
Mr. Double Check doing what he does! 3rd TD for Rodgers on the day! #GoPackGo #Packers #GBvsNYG https://t.co/9pdtyHhBKe,1201236201518305280,2019-12-01 20:26:42,1188133792671621122,The Rundown
Is it me or could Savage have cut that back up field instead of running out of bounds?  #GoPackGo,1201236191707836416,2019-12-01 20:26:40,14477493,Bobby Schmidt
I think even I could have caught these interceptions from Daniel Jones tonight. Blimey. #GBvsNYG,1201236179661869063,2019-12-01 20:26:37,370741326,Kenny Stewart
Guess yall gonna bitch about that int to huh? It was the exact int as Kevin King.#GBvsNYG,1201236179414372358,2019-12-01 20:26:37,15707000,Marcus T Allen Sr.
#GBvsNYG @packers better figure out how to be a dominant team with what they have as their record assures them of a bad draft spot already. The defense is lost and much slower than in the early season unlike SF which smoked the Pack with speed. Do the packers do sprint drills?,1201236174645399553,2019-12-01 20:26:36,10731052,bish
"Someone called that Savage pick, good call #GoPackGo",1201236168823771137,2019-12-01 20:26:35,155101600,Christie🧀💚💛
"Super, @Pokernatic 🙈

#GBvsNYG #ranNFL https://t.co/Fylm3cxOpE",1201236164864348167,2019-12-01 20:26:34,413284164,Johannes Pressler
"Giants are gonna be 2-10 lol one game closer to drafting Chase Young. 

#GBvsNYG",1201236164054831106,2019-12-01 20:26:34,172997154,FLO Grown Fisherman
"Let's  go @darnellsavage_ 
#GoPackGo",1201236162863517696,2019-12-01 20:26:33,2879058818,Rodgers=GOAT
"Hell yes @darnellsavage_ ‼️
#Packers #GoPackGo https://t.co/NvoBxmBNXK",1201236161018118144,2019-12-01 20:26:33,794098790,Arrick Upton
#GoPackGo https://t.co/0RNtrKDZ5x,1201236159579340800,2019-12-01 20:26:32,75384020,Wendi Hansen
SAVAGE!!! INTERCEPTION!!! #GoPackGo #GBvsNYG,1201236159185031169,2019-12-01 20:26:32,488101564,Taylor
@PastorChzhead You called that pick by @darnellsavage_!!! #GoPackGo,1201236154927984640,2019-12-01 20:26:31,177551320,ROBBIE PRZEKURAT
#FireDomCapers #GBvsNYG,1201236154781011969,2019-12-01 20:26:31,502217720,Wade
"Hey @Giant Fans, we are about to find out if you can use 8 games in a row and keep your job! #GBvsNYG #FireThemAll #WeNeedBetterGroceryPickers",1201236148695289863,2019-12-01 20:26:30,2373059974,Ken Myers
"🏈✋🏽 #INTERCEPTAÇÃO ✋🏽🏈

DARNELL SAVAGE!

Em uma 3&amp;18, Daniel Jones solta o passe muito alto, e a pelota cai no colo do safety calouro de Green Bay!

#GoPackGo #GBvsNYG",1201236142923943937,2019-12-01 20:26:29,2729359219,Cheeseheads Brasil
Welp... Tanking while not looking like you're trying to tank is the best kind of tank. #ChasingChase #NYG #GBvsNYG #GiantsPride,1201236133893554176,2019-12-01 20:26:26,67409500,Chris Burnham
Savage with the interception!!!! #GoPackGo,1201236133327360000,2019-12-01 20:26:26,1351963892,T.Tinsley
Fuck yeah!! Pick after the TD! #GoPackGo,1201236132547182593,2019-12-01 20:26:26,1139862066204991489,Baked-Robot
Savage interception #GBvsNYG https://t.co/vXqaDS8vAB,1201236128491327488,2019-12-01 20:26:25,512246275,token cheesehead⭐️⭐️⭐️
Pat Shurmur needs to stop calling plays #GBvsNYG,1201236128197758982,2019-12-01 20:26:25,17520635,BenHarries
@amberindigo Always reppin! #GoPackGo,1201236125882441728,2019-12-01 20:26:24,19970866,Duke J. Backus ✝️🧀🧔🏻
Pat Shurmer needs to be fired immediately following this game. Betcher too. #GBvsNYG What a fucking joke.,1201236119083507713,2019-12-01 20:26:23,1898182070,KJ Carroll
"Didn’t get 6, but he got the pick. Your prediction was close @PastorChzhead 🤷‍♂️ #GoPackGo",1201236117095407616,2019-12-01 20:26:22,127340639,Ben Clubb
